,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
258,2,3,0,9,11,1,1,8,2,2.0,39,0.0,0,0.97826087,0.666666667,1,1,18.5,1,0.5,0
259,8,4,0,10,24,16,6,7,8,0.571428571,97,0.0,1,0.966507177,0.3,2,4,11.0,3,1.125,1
260,3,2,0,3,5,3,1,2,0,2.0,24,0.0,0,0.5,0.5555555560000001,0,0,7.0,2,1.3333,0
261,4,1,0,69,4,6,69,0,4,2.0,4,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,1
262,5,3,0,7,23,8,3,5,2,0.875,198,0.5,1,0.904761905,0.44,0,0,38.2,2,1.2,1
263,6,3,0,18,40,3,1,18,5,0.4,183,1.0,1,0.918032787,0.305555556,1,6,29.33333333,5,1.6667,1
264,10,1,0,1,10,45,1,0,10,1.111111111,11,0.0,0,0.0,0.4,0,0,0.0,1,1.0,0
265,5,4,3,17,21,0,3,14,5,0.25,149,1.0,2,0.96969697,0.36666666700000006,3,14,28.4,4,1.2,0
266,21,2,0,49,56,208,17,36,19,0.95,317,0.0,0,0.622641509,0.21645021600000003,1,2,14.04761905,4,1.4762,0
267,0,1,0,6,0,0,5,1,0,2.0,203,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1
268,13,1,0,12,32,34,3,9,13,0.8263888890000001,289,0.75,0,0.0,0.201923077,0,0,20.30769231,2,1.0769,0
269,7,1,0,5,33,15,1,5,4,0.833333333,189,0.5,0,0.0,0.233333333,0,0,25.71428571,2,0.8571,1
270,10,5,0,20,49,39,4,17,8,1.0222222220000001,285,0.0,1,0.963709677,0.333333333,3,7,27.0,5,1.7,1
271,3,4,0,1,4,1,0,1,2,0.5,499,0.0,0,0.976190476,1.0,0,0,165.0,1,0.3333,1
272,4,3,0,17,26,0,0,17,3,0.333333333,123,1.0,1,0.949152542,0.4,2,6,29.5,2,1.0,1
273,8,1,0,2,12,0,2,0,8,0.523809524,217,0.833333333,0,0.0,0.583333333,0,0,25.375,4,1.875,1
274,3,3,0,6,7,3,1,5,3,2.0,40,0.0,0,0.953488372,0.5555555560000001,2,2,12.33333333,1,0.6667,0
275,4,4,0,13,13,6,1,12,4,2.0,59,0.0,0,0.96969697,0.4375,2,4,13.75,3,1.25,0
276,6,1,0,4,17,0,3,1,6,0.7,183,0.0,0,0.0,0.7222222220000001,0,0,28.5,7,1.8333,1
277,2,5,0,5,6,1,0,5,2,2.0,14,0.0,0,0.982142857,0.75,2,7,6.0,1,0.5,1
278,11,1,0,7,25,3,2,6,8,0.7333333329999999,303,0.7777777779999999,3,0.0,0.32857142899999997,0,0,24.90909091,5,1.2727,1
279,2,1,0,2,3,1,2,0,0,1.0,38,0.0,1,0.0,1.0,0,0,16.0,2,1.0,0
280,20,1,1,5,22,0,5,0,20,0.342105263,497,1.0,0,0.0,0.6,0,0,23.65,4,1.75,1
281,20,2,0,2,48,188,0,2,19,0.947368421,312,1.0,0,0.1,0.25,0,0,14.25,10,2.15,1
282,3,3,1,1,4,1,1,0,2,0.5,1248,1.0,0,0.974358974,1.0,0,0,414.6666667,1,0.3333,1
283,4,4,0,33,45,0,1,32,3,0.083333333,524,1.0,4,0.96969697,0.45833333299999995,3,7,129.0,8,2.5,0
284,42,2,7,145,68,819,132,15,40,0.9539295390000001,465,0.111111111,0,0.428571429,0.11224489800000001,2,8,9.857142857000001,4,1.1667,1
285,8,1,0,15,31,28,13,2,6,2.0,287,0.0,0,0.0,0.5,0,0,34.875,7,3.5,1
286,6,1,2,6,25,3,5,1,6,0.56,424,0.0,1,0.0,0.375,0,0,68.83333333,8,2.8333,0
287,2,4,0,5,5,1,0,5,2,2.0,15,0.0,0,0.9795918370000001,0.75,1,6,6.5,1,0.5,1
288,4,1,0,2,5,0,2,0,4,0.666666667,28,1.0,0,0.0,0.5,0,0,5.25,1,0.75,0
289,5,4,0,8,37,6,0,8,3,0.65,253,0.4,0,0.9411764709999999,0.4375,2,8,48.6,4,1.2,1
290,4,1,0,4,40,0,0,4,3,0.333333333,240,1.0,0,0.0,0.333333333,0,0,58.0,12,3.75,0
291,2,1,0,0,3,1,0,0,1,2.0,7,0.0,0,0.0,1.0,0,0,2.5,1,0.5,1
292,5,1,0,1,6,0,1,0,5,0.25,32,1.0,0,0.0,0.533333333,1,1,5.2,2,0.8,1
293,33,1,10,113,53,526,104,20,32,0.998046875,300,0.0,16,0.0,0.234375,0,0,7.606060606000001,2,1.0,0
294,30,1,0,4,64,223,2,2,28,0.634482759,460,0.6,0,0.0,0.2,0,0,14.16666667,5,1.0667,1
295,13,5,0,12,20,54,3,9,12,0.9,119,1.0,0,0.926174497,0.21875,2,5,7.384615385,2,0.9231,0
296,1,4,0,0,2,0,0,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,1
297,4,4,0,1,11,4,0,1,2,1.285714286,1903,0.0,0,0.953488372,0.5,2,2,471.25,2,0.75,1
298,8,5,0,29,45,0,1,29,8,0.14285714300000002,241,1.0,1,0.933962264,0.270833333,4,5,29.0,6,1.875,0
299,1,1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
300,15,3,0,52,104,23,1,52,9,0.7983193279999999,1308,1.0,8,0.811594203,0.214285714,2,3,85.06666667,14,3.1333,1
301,3,4,0,1,4,1,0,1,2,1.428571429,1872,0.0,0,0.976190476,1.0,0,0,618.3333332999999,1,0.3333,1
302,50,5,0,57,121,1069,49,24,34,0.939909297,987,0.944444444,11,0.853658537,0.079130435,3,6,18.38,10,1.6,1
303,21,3,0,2,43,0,0,2,19,0.5,498,1.0,0,0.5,0.220238095,1,2,22.47619048,3,1.0476,0
304,5,1,0,3,9,0,2,1,4,0.25,27,0.0,1,0.0,0.3,0,0,4.2,1,0.6,0
305,3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
306,12,1,0,1,12,66,1,0,12,2.0,12,0.0,0,0.0,0.444444444,0,0,0.0,1,1.0,1
307,3,4,0,2,6,0,1,1,3,0.0,48,1.0,0,1.0,0.7777777779999999,0,0,14.66666667,0,0.0,0
308,3,4,0,5,5,1,1,4,3,1.0,25,1.0,0,0.975903614,0.46666666700000003,0,0,6.666666667,1,0.6667,0
309,2,4,0,7,6,1,0,7,2,2.0,13,0.0,0,0.9896907220000001,0.625,2,4,5.5,1,0.5,0
310,2,4,0,10,10,1,0,10,2,2.0,31,0.0,0,0.9896907220000001,0.6,2,5,14.5,1,0.5,0
311,7,3,0,14,25,0,2,13,6,0.5,118,1.0,1,0.9032258059999999,0.28571428600000004,1,6,15.57142857,5,1.4286,0
312,12,2,0,5,20,24,4,1,12,2.0,161,0.0,0,0.653846154,0.39583333299999995,1,14,12.41666667,2,1.0,1
313,3,3,0,4,4,3,0,4,3,2.0,9,0.0,0,0.95,0.5,1,6,2.0,1,0.6667,1
314,18,3,1,24,81,79,5,20,17,0.735294118,474,0.5,1,0.920187793,0.136752137,2,6,25.11111111,4,1.2778,1
315,7,3,0,9,43,1,0,9,6,0.7,530,0.4,0,0.571428571,0.34920634899999997,2,6,74.0,8,2.1429,1
316,66,1,0,94,66,2145,91,3,66,1.015384615,82,0.0,0,0.0,0.277056277,0,0,0.0,1,1.0,1
317,1,4,0,2,2,0,1,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
318,20,2,0,9,38,34,2,7,20,0.778947368,385,1.0,4,0.40625,0.242857143,1,7,18.0,11,2.55,0
319,4,4,0,10,25,6,1,9,4,2.0,121,0.0,0,0.9853658540000001,0.625,2,4,29.25,1,0.75,1
320,8,2,1,4,21,0,2,3,8,0.333333333,158,1.0,2,0.65,0.34375,1,5,18.375,3,1.5,0
321,20,6,1,53,99,50,8,46,13,0.831578947,1165,1.0,1,0.8389830509999999,0.225,3,8,56.75,7,2.55,1
322,5,1,0,5,15,4,1,5,5,0.25,77,1.0,0,0.0,0.4,0,0,14.2,2,0.8,1
323,2,4,1,5,4,1,1,5,2,2.0,11,0.0,0,1.0,0.6,0,0,4.5,0,0.0,0
324,1,1,0,6,10,0,3,4,0,2.0,80,0.0,3,0.0,1.0,0,0,71.0,0,0.0,1
325,1,1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
326,7,2,0,4,23,21,1,3,7,2.0,258,0.0,0,0.25,0.5,0,0,35.85714286,6,3.5714,1
327,2,1,0,0,4,1,0,0,2,1.0,47,1.0,0,0.0,1.0,0,0,18.0,1,0.5,0
328,17,1,0,4,54,50,0,4,16,0.65625,569,1.0,0,0.0,0.19607843100000003,0,0,32.23529412,14,1.8824,1
329,15,4,1,12,37,0,11,1,15,0.39285714299999996,357,0.0,0,0.62962963,0.311111111,1,2,22.66666667,8,2.0,0
330,7,1,0,9,25,0,2,7,7,0.5,199,0.5,1,0.0,0.35714285700000004,0,0,27.14285714,1,0.8571,1
331,11,1,0,1,15,0,1,0,11,0.45,286,1.0,0,0.0,0.606060606,0,0,24.63636364,4,2.1818,1
332,3,4,0,15,14,0,0,15,3,0.0,63,1.0,1,0.9795918370000001,0.444444444,3,13,19.66666667,1,0.6667,0
333,4,2,1,5,11,4,1,5,4,2.0,63,0.0,0,0.8235294120000001,0.5,1,4,14.75,5,1.75,0
334,1,3,1,5,2,0,4,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
335,2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
336,24,3,0,22,99,190,10,14,20,0.9364548490000001,912,0.307692308,0,0.47619047600000003,0.202898551,1,2,36.45833333,17,1.5833,0
337,17,1,0,3,33,0,3,0,17,0.4875,305,1.0,0,0.0,0.264705882,0,0,16.64705882,4,1.2941,0
338,5,3,0,21,32,2,2,20,4,1.0,518,1.0,1,0.9375,0.4,3,7,102.0,17,4.4,1
339,8,2,0,3,21,0,1,3,8,0.0,85,1.0,1,0.65,0.34375,1,5,9.5,2,1.0,0
340,3,5,0,9,11,3,0,9,3,2.0,37,0.0,0,0.99,0.533333333,3,5,11.33333333,1,0.3333,0
341,5,4,0,18,22,4,0,18,5,0.25,126,1.0,2,0.96,0.4,3,14,23.8,1,0.8,0
342,4,1,0,2,9,4,1,1,3,0.666666667,29,0.0,0,0.0,0.5555555560000001,0,0,5.75,2,0.75,0
343,6,1,0,4,6,15,4,0,6,1.2,18,0.0,0,0.0,0.533333333,0,0,0.0,1,1.0,0
344,37,1,1,8,57,440,6,4,0,0.793209877,812,0.7222222220000001,3,0.0,0.28918918899999996,0,0,20.45945946,15,2.2162,0
345,4,3,2,17,5,6,11,6,4,2.0,7,0.0,0,0.9594594590000001,0.4375,2,4,0.75,1,0.75,0
346,2,1,0,1,7,0,0,1,2,0.0,35,1.0,2,0.0,0.666666667,0,0,15.5,2,1.0,0
347,8,2,0,4,17,0,2,2,8,0.0,47,0.0,1,0.740740741,0.41666666700000005,1,1,4.75,1,0.875,0
348,3,4,0,13,17,3,0,13,3,2.0,75,0.0,0,0.9795918370000001,0.444444444,3,13,24.0,3,1.3333,0
349,13,1,0,11,70,66,2,9,6,0.952898551,2002,0.043478261,7,0.0,0.26666666699999997,0,0,151.23076919999997,14,3.2308,0
350,34,1,0,12,127,211,0,12,28,0.656565657,1600,1.0,3,0.0,0.19607843100000003,0,0,45.79411765,7,1.6176,1
351,1,1,0,1,2,0,1,0,1,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0,0
352,21,1,1,5,23,0,5,0,21,0.3375,516,1.0,0,0.0,0.5,0,0,23.38095238,4,1.7143,1
353,4,6,0,8,16,6,0,8,3,2.0,113,0.0,0,0.9552238809999999,0.5,2,8,27.25,1,0.75,1
354,7,4,0,22,49,21,4,19,5,2.0,452,0.0,0,0.923076923,0.33928571399999996,2,7,63.57142857,14,5.1429,1
355,2,4,0,3,3,1,1,2,2,2.0,13,0.0,0,0.9878048779999999,0.6,0,0,5.5,1,0.5,0
356,34,1,0,15,34,561,3,13,34,2.0,34,0.0,0,0.0,0.119485294,0,0,0.0,1,1.0,0
357,5,2,0,8,15,0,5,3,4,0.25,72,1.0,1,0.4,0.46666666700000003,0,0,13.2,3,1.2,0
358,11,2,0,3,26,0,2,2,11,0.55,127,0.5,1,0.583333333,0.409090909,1,3,10.36363636,3,1.3636,0
359,19,1,0,1,19,171,1,0,19,2.0,19,0.0,0,0.0,0.38157894700000006,0,0,0.0,1,1.0,0
360,14,4,0,9,40,0,1,8,13,0.076923077,174,1.0,1,0.941704036,0.295918367,2,3,11.35714286,1,0.9286,0
361,6,3,0,21,36,0,2,20,5,0.5,289,1.0,3,0.934210526,0.28571428600000004,2,8,46.5,7,2.5,0
362,3,3,0,4,14,1,0,4,2,0.5,37,1.0,1,0.9655172409999999,0.5555555560000001,1,4,11.0,1,0.6667,0
363,37,1,0,47,37,666,47,0,37,2.0,37,0.0,0,0.0,0.19189189199999998,1,1,0.0,1,1.0,0
364,1,1,0,1,2,0,1,0,0,2.0,27,0.0,0,0.0,0.0,0,0,10.0,0,0.0,0
365,33,1,0,3,73,0,1,3,33,0.75,469,0.0,2,0.0,0.158508159,1,1,13.03030303,6,1.3030000000000002,1
366,2,5,0,5,9,1,0,5,2,2.0,42,0.0,0,0.982142857,0.75,3,8,20.0,1,0.5,1
367,2,4,0,6,8,1,0,6,2,2.0,23,0.0,0,0.9795918370000001,0.75,1,6,10.5,1,0.5,1
368,45,1,0,3,83,990,0,3,37,1.0227272729999999,1528,0.0,0,0.0,0.17222222199999998,0,0,32.75555556,10,1.6,1
369,11,3,0,9,20,29,6,4,11,0.825,114,1.0,0,0.9514563109999999,0.340909091,2,5,9.0,2,1.0,1
370,10,2,0,3,23,0,0,3,10,0.5,116,1.0,1,0.590909091,0.35,1,8,10.4,4,1.3,0
371,7,4,1,11,47,15,2,9,3,0.333333333,268,1.0,0,0.9722222220000001,0.5,1,1,37.14285714,1,0.8571,0
372,3,4,0,1,4,1,0,1,2,1.4230769230000002,3769,0.0,0,0.976190476,1.0,0,0,1251.0,1,0.3333,0
373,8,2,0,2,17,0,1,1,6,0.171428571,514,1.0,1,0.65,0.3125,1,2,62.625,1,0.875,0
374,52,1,0,15,109,202,4,13,50,0.851540616,775,1.0,3,0.0,0.185314685,0,0,13.76923077,11,1.6346,1
375,2,1,0,4,5,1,0,4,1,2.0,15,0.0,0,0.0,0.5,0,0,6.5,1,0.5,0
376,3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
377,0,1,0,5,0,0,4,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
378,1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
379,3,5,0,7,10,3,1,6,2,2.0,40,0.0,0,0.9906976740000001,0.583333333,2,4,12.33333333,1,0.6667,0
380,1,1,0,2,2,0,2,0,1,2.0,20,0.0,0,0.0,1.0,0,0,15.0,0,0.0,1
381,4,3,0,15,20,6,0,15,3,2.0,92,0.0,0,0.949152542,0.4,1,3,22.0,1,0.75,0
382,6,3,0,10,12,0,1,9,5,0.2,49,1.0,0,0.918032787,0.333333333,1,3,7.0,2,1.1667,0
383,3,4,0,1,4,1,0,1,2,1.428571429,1872,0.0,0,0.976190476,1.0,0,0,618.3333332999999,1,0.3333,1
384,3,4,0,13,12,3,1,12,3,2.0,55,0.0,0,0.9795918370000001,0.5,2,4,17.33333333,3,1.3333,0
385,3,4,0,8,9,1,1,7,3,0.5,26,0.0,1,0.99086758,0.5555555560000001,0,0,7.333333333,1,0.6667,0
386,9,2,1,20,10,36,19,6,1,2.0,28,0.0,0,0.6,0.314814815,0,0,2.111111111,1,0.8889,0
387,3,4,0,21,26,0,0,21,3,0.166666667,246,1.0,3,0.9795918370000001,0.444444444,3,14,80.0,4,1.6667,0
388,1,1,0,7,1,0,6,1,0,2.0,62,0.0,0,0.0,0.0,0,0,60.0,0,0.0,0
389,42,1,0,10,90,335,6,5,39,0.667917448,877,0.923076923,1,0.0,0.125396825,0,0,19.57142857,6,1.2857,0
390,11,3,0,21,33,15,2,19,10,0.825,168,0.5,2,0.9514563109999999,0.191919192,2,9,13.90909091,3,1.0909,1
391,6,2,0,2,8,5,2,0,6,0.8,47,0.0,0,0.642857143,0.444444444,0,0,6.0,1,0.8333,0
392,5,1,0,1,11,0,0,1,5,0.0,41,1.0,0,0.0,0.36,0,0,7.0,1,0.8,0
393,2,5,0,5,4,1,0,5,2,2.0,10,0.0,0,0.982142857,0.75,2,7,4.0,1,0.5,1
394,4,1,0,5,21,6,1,4,3,2.0,153,0.0,0,0.0,0.4,0,0,37.25,1,0.75,0
395,7,1,0,3,19,0,3,1,6,0.25,432,1.0,1,0.0,0.46428571399999996,0,0,60.14285714,3,1.4286,1
396,5,2,10,24,17,10,14,10,4,2.0,56,0.0,0,0.931034483,0.44,1,4,10.2,1,0.8,0
397,6,3,0,31,57,0,2,29,5,0.5,413,1.0,2,0.918032787,0.305555556,2,10,67.16666667,28,6.0,1
398,93,1,1,17,137,4056,5,13,67,0.922302738,2311,0.7777777779999999,14,0.0,0.17391304300000002,0,0,23.55913978,14,2.4624,1
399,3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
400,5,6,0,13,36,10,1,12,4,2.0,186,0.0,0,0.9411764709999999,0.4,2,8,36.2,1,0.8,1
401,10,5,0,7,53,0,1,6,5,0.883141762,1077,1.0,1,0.954545455,0.21111111100000002,2,8,100.9,12,3.5,0
402,2,4,0,8,14,1,0,8,2,2.0,72,0.0,0,0.9795918370000001,0.75,2,7,35.0,1,0.5,1
403,7,3,0,21,48,17,0,21,5,0.8888888890000001,237,1.0,1,0.9032258059999999,0.30952381,1,4,32.42857143,6,1.7143,0
404,9,6,1,9,24,6,2,8,8,0.375,218,0.0,1,0.8888888890000001,0.355555556,5,22,23.11111111,7,2.3333,1
405,1,1,0,4,1,0,4,0,0,2.0,111,0.0,0,0.0,0.0,0,0,88.0,0,0.0,0
406,33,2,0,23,149,280,4,20,19,0.890625,1704,1.0,5,0.295454545,0.140151515,0,0,50.03030303,20,2.8182,1
407,5,2,0,3,7,0,1,2,5,0.25,42,0.0,0,0.966666667,0.4,0,0,7.2,1,0.2,0
408,3,4,0,11,27,3,0,11,2,2.0,169,0.0,0,0.96,0.47619047600000003,1,7,55.33333333,8,3.0,1
409,9,5,0,11,32,8,2,9,8,0.78125,392,0.25,6,0.9542857140000001,0.26984127,2,20,41.66666667,10,2.8889,1
410,3,1,0,2,9,1,2,0,2,1.0,67,0.0,0,0.0,0.5,0,0,19.0,1,0.3333,1
411,15,3,0,7,26,53,2,5,15,0.7857142859999999,164,1.0,5,0.933333333,0.29333333300000003,2,6,9.6,2,1.0,1
412,14,3,0,10,42,27,1,9,14,0.666666667,290,1.0,2,0.9377990429999999,0.25,3,4,19.5,2,1.0714,1
413,3,4,0,7,19,3,1,6,2,2.0,54,0.0,0,0.990566038,0.666666667,2,3,17.0,1,0.6667,0
414,4,4,1,9,8,4,7,4,4,0.666666667,30,1.0,0,0.99086758,0.45,0,0,6.25,1,0.5,0
415,5,1,0,6,36,0,3,5,5,0.65,330,1.0,2,0.0,0.46666666700000003,0,0,64.0,3,1.6,0
416,3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
417,3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
418,23,1,0,2,26,181,2,0,22,0.97979798,3198,0.0,0,0.0,0.25,0,0,137.6521739,17,3.9130000000000003,1
419,8,2,0,15,54,18,0,15,6,0.904761905,565,0.8666666670000001,0,0.5,0.32857142899999997,0,0,67.75,2,1.0,1
420,6,3,0,2,7,3,1,1,6,0.6,33,1.0,0,0.975124378,0.666666667,1,2,4.166666667,1,0.8333,1
421,17,5,1,17,41,0,8,11,16,0.4375,281,1.0,2,0.892857143,0.165775401,2,9,15.41176471,7,1.8824,1
422,22,3,0,25,73,121,10,19,21,0.8523809520000001,485,1.0,4,0.740740741,0.140495868,2,7,20.59090909,8,2.0455,1
423,3,4,0,1,4,1,0,1,2,0.5,314,0.0,0,0.976190476,1.0,0,0,103.33333329999999,1,0.3333,1
424,1,1,1,8,2,0,4,4,1,2.0,28,0.0,4,0.0,1.0,0,0,21.0,0,0.0,1
425,2,5,0,5,11,1,0,5,2,2.0,65,0.0,0,0.982142857,0.75,3,8,31.5,1,0.5,1
426,2,1,0,4,2,1,4,0,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
427,5,1,0,7,14,0,3,4,4,1.211538462,391,0.051282050999999995,1,0.0,0.375,0,0,69.4,2,0.8,0
428,3,5,0,6,10,3,1,5,1,2.0,30,0.0,0,0.9906976740000001,0.583333333,1,2,9.0,1,0.6667,0
429,4,4,0,6,6,2,2,4,3,0.666666667,29,1.0,0,0.975903614,0.46666666700000003,0,0,5.75,1,0.5,0
430,51,1,0,25,114,1275,11,23,40,1.02,2140,0.0,0,0.0,0.181372549,0,0,40.45098039,18,3.3333,1
431,2,1,0,7,2,1,7,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
432,4,2,0,3,8,0,1,2,3,0.333333333,62,1.0,1,0.5,0.583333333,0,0,14.0,4,1.5,0
433,33,4,3,45,76,472,26,20,31,0.96875,610,0.0,6,0.8014705879999999,0.173611111,3,30,17.303030300000003,2,1.1515,1
434,3,1,6,8,4,3,7,1,0,2.0,6,0.0,0,0.0,0.5555555560000001,0,0,1.0,1,0.6667,0
435,42,3,0,29,135,617,5,27,27,0.860310421,2384,1.0,9,0.830508475,0.136298422,2,7,55.5,26,2.0952,1
436,1,1,0,0,2,0,0,0,1,2.0,68,0.015625,0,0.0,1.0,0,0,3.0,0,0.0,1
437,6,3,0,27,62,0,2,27,5,0.65,379,1.0,3,0.918032787,0.305555556,1,6,61.5,13,3.3333,1
438,5,2,0,1,15,10,0,1,5,2.0,305,0.0,0,0.5,0.35,2,5,60.0,8,2.2,0
439,58,1,0,13,94,0,4,10,5,0.679425837,3321,0.454545455,2,0.0,0.163793103,0,0,56.06896552,6,1.4828,1
440,3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
441,10,3,0,18,41,0,0,18,9,0.62962963,362,0.666666667,2,0.898734177,0.26984127,2,9,34.6,8,2.4,0
442,11,3,15,22,20,0,15,7,10,0.3,113,0.0,1,0.791666667,0.345454545,2,4,9.181818182,6,1.5455,1
443,2,4,1,9,14,1,2,7,1,2.0,50,0.0,0,0.995260664,0.625,2,2,24.0,1,0.5,0
444,3,3,0,7,7,3,2,5,3,2.0,25,0.0,0,0.953488372,0.5555555560000001,1,1,7.333333333,1,0.6667,0
445,38,1,0,4,68,0,3,1,38,0.081081081,267,1.0,0,0.0,0.192105263,1,1,6.0,2,1.0,0
446,4,2,0,7,24,0,1,6,2,0.444444444,146,0.0,2,0.727272727,0.5625,1,4,34.75,1,0.75,1
447,4,3,0,11,14,0,0,11,4,0.333333333,44,1.0,0,0.9594594590000001,0.4,2,7,9.75,1,0.75,0
448,121,3,0,16,345,0,2,15,118,0.808333333,1630,1.0,3,0.633846154,0.134444444,1,18,12.41322314,2,1.7603,1
449,10,1,0,1,14,0,0,1,10,0.472222222,180,1.0,1,0.0,0.4,0,0,16.6,3,1.6,1
450,14,1,0,9,51,27,1,8,10,0.596153846,749,0.05,0,0.0,0.16239316199999998,0,0,51.07142857,9,1.5,0
451,3,1,0,4,9,1,4,0,2,1.456896552,583,0.896551724,0,0.0,0.5,0,0,174.0,3,1.0,1
452,130,2,0,117,391,7393,66,68,122,0.942357384,3398,0.7435897440000001,16,0.09219858199999999,0.053123575,1,2,24.83846154,4,1.3231,1
453,13,4,3,13,19,64,5,8,13,0.854166667,107,1.0,1,0.8787878790000001,0.23076923100000002,2,3,6.923076922999999,6,1.4615,0
454,17,1,0,9,61,0,1,9,16,0.75,283,1.0,2,0.0,0.22875817,0,0,15.35294118,8,1.3529,1
455,22,3,2,27,46,189,22,11,22,0.942857143,179,0.8,4,0.9032258059999999,0.181818182,2,14,6.681818182000001,1,0.9545,1
456,7,1,0,4,20,0,2,2,7,0.166666667,119,1.0,0,0.0,0.342857143,0,0,15.71428571,2,0.7143,1
457,9,1,0,3,20,36,0,3,9,2.0,204,0.0,0,0.0,0.333333333,0,0,21.66666667,4,2.6667,0
458,18,2,22,83,43,115,64,21,17,0.8382352940000001,238,1.0,3,0.76056338,0.28571428600000004,1,2,12.0,6,1.4444,1
459,22,2,0,40,59,185,9,33,21,0.523809524,728,1.0,0,0.622641509,0.199300699,2,4,32.04545455,7,1.6364,0
460,5,2,1,5,16,2,1,5,4,0.625,110,0.5,1,0.8235294120000001,0.5,1,4,20.6,9,2.2,0
461,9,5,2,25,29,22,3,23,9,0.75,214,1.0,1,0.925233645,0.25925925899999996,3,4,22.44444444,2,1.0,0
462,3,4,0,1,4,1,0,1,2,0.5,614,0.0,0,0.976190476,1.0,0,0,203.33333330000002,1,0.3333,1
463,9,5,0,9,31,36,2,7,6,2.0,161,0.0,0,0.963800905,0.314814815,4,10,16.88888889,16,3.0,1
464,9,5,0,7,26,28,1,6,5,0.5,207,1.0,1,0.927927928,0.41666666700000005,2,8,21.88888889,4,1.7778,0
465,7,1,0,12,37,21,5,7,7,2.0,250,0.0,0,0.0,0.404761905,0,0,34.71428571,4,1.2857,1
466,3,4,0,22,24,0,0,22,3,0.0,191,1.0,4,0.9795918370000001,0.444444444,3,13,61.33333333,3,1.3333,0
467,10,3,0,31,54,0,0,31,10,0.185185185,600,1.0,2,0.8875,0.257142857,2,9,58.7,7,2.5,0
468,43,1,0,36,43,903,32,5,43,1.023809524,51,0.0,0,0.0,0.261627907,0,0,0.0,1,1.0,0
469,24,3,0,3,44,258,2,1,22,2.0,376,0.0,0,0.880208333,0.36111111100000004,2,14,14.66666667,1,0.9583,1
470,37,3,1,9,68,212,1,8,34,0.625,711,1.0,2,0.682692308,0.171171171,2,9,18.10810811,12,2.2973,0
471,4,5,0,0,8,6,0,0,4,2.0,20,0.0,0,0.9638554220000001,0.625,0,0,4.0,1,0.75,0
472,2,4,0,6,9,1,1,5,1,2.0,27,0.0,0,0.995260664,0.625,2,2,12.5,1,0.5,1
473,11,2,0,5,26,0,0,5,8,0.666666667,272,1.0,3,0.565217391,0.30909090899999997,1,7,23.18181818,4,1.6364,0
474,3,3,0,0,4,1,0,0,2,0.5,195,1.0,0,0.974358974,1.0,0,0,63.66666667,1,0.3333,0
475,3,4,0,1,4,1,0,1,2,0.5,575,0.0,0,0.976190476,1.0,0,0,190.33333330000002,1,0.3333,1
476,2,5,0,3,3,1,3,0,2,2.0,12,0.0,0,1.0,0.833333333,0,0,5.0,0,0.0,1
477,3,4,0,1,4,1,0,1,2,0.5,314,0.0,0,0.976190476,1.0,0,0,103.33333329999999,1,0.3333,1
478,3,4,0,1,4,1,0,1,2,1.4230769230000002,3769,0.0,0,0.976190476,1.0,0,0,1251.0,1,0.3333,0
479,2,3,0,4,4,1,1,3,2,2.0,13,0.0,0,0.976190476,0.75,1,1,5.5,1,0.5,0
480,22,2,0,42,54,199,13,32,20,0.571428571,466,1.0,0,0.622641509,0.21590909100000003,2,4,20.13636364,7,1.4091,0
481,12,4,0,4,22,4,1,3,11,0.484848485,148,0.333333333,0,0.921875,0.25,3,15,11.08333333,2,1.0,0
